DateTime,Open,High,Low,Close,Volume,RSI,EMA21,EMA51,Diff,CrossSignal,SL,TP
2024-12-30 19:45:00,2607.02,2608.39,2606.248,2607.122,1183,51.216755245834555,2603.6786666666676,2610.2902352941187,-6.611568627451106,0.0,2606.248,2608.67
2024-12-30 20:00:00,2607.169,2608.242,2606.461,2607.598,1226,52.188859266619744,2603.492047619048,2610.066137254903,-6.574089635854762,0.0,2606.461,2607.789
2024-12-30 20:15:00,2607.648,2609.533,2607.383,2608.088,1282,53.222228191926376,2603.6926666666673,2609.8937450980397,-6.20107843137248,0.0,2607.383,2607.125
2024-12-30 20:30:00,2608.11,2609.157,2607.41,2608.67,1258,54.4806717000623,2603.9663809523818,2609.734647058824,-5.768266106442297,0.0,2607.41,2607.747
2024-12-30 20:45:00,2608.637,2609.399,2607.461,2607.789,1324,52.19173624907458,2604.2183809523813,2609.5849607843147,-5.36657983193345,0.0,2607.461,2607.162
2024-12-30 21:00:00,2607.816,2608.034,2606.93,2607.125,709,50.47063386738094,2604.4815238095243,2609.4278235294128,-4.9462997198884295,0.0,2606.93,2606.303
2024-12-30 21:15:00,2607.161,2607.936,2606.716,2607.747,516,52.06527225517539,2604.8334761904766,2609.3111176470597,-4.477641456583115,0.0,2606.716,2604.322
2024-12-30 21:30:00,2607.751,2607.944,2606.513,2607.162,448,50.421046433896166,2605.344666666667,2609.2187058823542,-3.8740392156873895,0.0,2606.513,2604.66
2024-12-30 21:45:00,2607.101,2607.278,2605.828,2606.303,462,48.02285799853917,2605.617619047619,2609.08380392157,-3.4661848739510788,0.0,2605.828,2606.152
2024-12-30 23:00:00,2606.636,2606.744,2604.107,2604.322,680,42.949395021445994,2605.8363333333336,2608.848705882354,-3.012372549020256,0.0,2604.107,2606.677
2024-12-30 23:15:00,2604.323,2604.937,2603.86,2604.66,488,44.03578025525827,2605.9077142857145,2608.684686274511,-2.776971988796504,0.0,2603.86,2605.317
2024-12-30 23:30:00,2604.658,2606.4,2604.604,2606.152,507,48.68131708858805,2606.044666666667,2608.5539411764717,-2.509274509804527,0.0,2604.604,2606.891
2024-12-30 23:45:00,2606.152,2607.324,2606.152,2606.677,562,50.2463573024848,2606.256428571429,2608.40705882353,-2.1506302521011094,0.0,2606.152,2606.806
2024-12-31 00:00:00,2606.717,2606.875,2605.116,2605.317,524,46.30670271894307,2606.26480952381,2608.2293725490204,-1.964563025210282,0.0,2605.116,2607.724
2024-12-31 00:15:00,2605.279,2607.177,2605.019,2606.891,492,51.08673390112381,2606.3639047619054,2608.119607843138,-1.7557030812326957,0.0,2605.019,2607.687
2024-12-31 00:30:00,2606.896,2607.444,2606.397,2606.806,659,50.82360111150807,2606.4473809523815,2608.0459215686283,-1.598540616246737,0.0,2606.397,2610.194
2024-12-31 00:45:00,2606.82,2608.672,2606.66,2607.724,711,53.603086294640725,2606.601333333334,2607.9425098039223,-1.3411764705883797,0.0,2606.66,2609.541
2024-12-31 01:00:00,2607.701,2608.115,2606.657,2607.687,1452,53.47190346008646,2606.6757142857145,2607.7797254901966,-1.104011204482049,0.0,2606.657,2608.957
2024-12-31 01:15:00,2607.686,2610.236,2607.686,2610.194,1154,60.52178770874561,2606.9250952380958,2607.6205294117653,-0.6954341736695824,0.0,2607.686,2608.257
2024-12-31 01:30:00,2610.222,2611.606,2608.988,2609.541,1606,58.05435653731033,2607.1712380952386,2607.48737254902,-0.31613445378161487,0.0,2608.988,2609.145
2024-12-31 01:45:00,2609.504,2610.118,2608.161,2608.957,1539,55.86091679816671,2607.263428571429,2607.310294117648,-0.046865546219123644,0.0,2608.161,2608.528
2024-12-31 02:00:00,2608.952,2609.631,2608.009,2608.257,1305,53.26322155816994,2607.317476190476,2607.113705882354,0.20377030812187513,1.0,2608.009,2607.115
2024-12-31 02:15:00,2608.283,2609.536,2608.097,2609.145,856,56.05504997530826,2607.3911428571428,2606.9230196078443,0.46812324929851457,0.0,2608.097,2607.095
2024-12-31 02:30:00,2609.133,2609.485,2608.19,2608.528,1033,53.65670933580957,2607.412095238095,2606.667568627452,0.744526610642879,0.0,2608.19,2607.11
2024-12-31 02:45:00,2608.495,2608.495,2606.852,2607.115,924,48.535235643886026,2607.3380476190473,2606.4313333333344,0.9067142857129511,0.0,2606.852,2605.704
2024-12-31 03:00:00,2607.052,2607.439,2605.381,2607.095,1305,48.46472264906454,2607.305,2606.142862745099,1.1621372549006992,0.0,2605.381,2604.613
2024-12-31 03:15:00,2607.028,2607.573,2606.394,2607.11,1083,48.525124919853965,2607.3042857142855,2606.0234705882363,1.2808151260492195,0.0,2606.394,2605.266
2024-12-31 03:30:00,2607.097,2607.519,2605.498,2605.704,777,43.39141625947456,2607.207,2606.0036274509816,1.2033725490182405,0.0,2605.498,2605.225
2024-12-31 03:45:00,2605.708,2605.72,2603.507,2604.613,1114,39.86688793385904,2607.085619047619,2605.86174509804,1.223873949578774,0.0,2603.507,2606.667
2024-12-31 04:00:00,2604.612,2605.545,2604.294,2605.266,891,42.85860901728859,2607.036238095238,2605.722450980393,1.313787114844672,0.0,2604.294,2606.559
2024-12-31 04:15:00,2605.288,2605.628,2605.003,2605.225,886,42.71491379958928,2607.079238095238,2605.700392156864,1.37884593837407,0.0,2605.003,2607.579
2024-12-31 04:30:00,2605.261,2607.057,2605.0,2606.667,712,49.1698469279007,2607.1748095238095,2605.605294117648,1.569515406161372,0.0,2605.0,2607.04
2024-12-31 04:45:00,2606.687,2607.14,2606.154,2606.559,735,48.726990508709214,2607.1941904761907,2605.657921568629,1.5362689075618619,0.0,2606.154,2606.139
2024-12-31 05:00:00,2606.515,2607.662,2606.297,2607.579,743,53.02975896693637,2607.2371428571428,2605.749235294119,1.4879075630237821,0.0,2606.297,2604.355
2024-12-31 05:15:00,2607.577,2608.15,2606.839,2607.04,735,50.612675012469985,2607.31919047619,2605.838313725492,1.4808767506983713,0.0,2606.839,2605.107
2024-12-31 05:30:00,2607.037,2607.05,2605.223,2606.139,1056,46.774686448914906,2607.283380952381,2605.927333333335,1.3560476190459667,0.0,2605.223,2607.8
2024-12-31 05:45:00,2606.104,2606.88,2602.591,2604.355,1342,40.26413854215504,2607.1666666666665,2606.005745098041,1.1609215686253265,0.0,2602.591,2606.494
2024-12-31 06:00:00,2604.367,2605.371,2603.547,2605.107,1242,43.81423863769548,2607.0420476190475,2606.1759411764724,0.8661064425750737,0.0,2603.547,2607.866
2024-12-31 06:15:00,2605.052,2608.42,2604.427,2607.8,1703,54.29067288175236,2607.047428571429,2606.3176862745113,0.7297422969177205,0.0,2604.427,2608.49
2024-12-31 06:30:00,2607.839,2608.333,2605.96,2606.494,1540,49.472902285622474,2606.8712380952384,2606.4503333333346,0.4209047619037847,0.0,2605.96,2608.046
2024-12-31 06:45:00,2606.471,2608.651,2606.403,2607.866,1249,54.08280596239402,2606.7914761904767,2606.5425882352956,0.24888795518108964,0.0,2606.403,2611.359
2024-12-31 07:00:00,2607.881,2609.278,2607.441,2608.49,1023,56.04694283008349,2606.769238095238,2606.6448235294133,0.1244145658247362,0.0,2607.441,2613.694
2024-12-31 07:15:00,2608.482,2608.737,2607.325,2608.046,1029,54.26815350141476,2606.7591904761907,2606.7588627450996,0.00032773109114714316,0.0,2607.325,2614.29
2024-12-31 07:30:00,2608.084,2611.436,2608.057,2611.359,1299,63.561228855147476,2606.8646190476193,2606.880784313727,-0.016165266107691423,-1.0,2608.057,2613.186
2024-12-31 07:45:00,2611.341,2614.143,2611.327,2613.694,1521,68.43044753356335,2607.1106190476194,2607.054980392158,0.055638655461279996,1.0,2611.327,2616.083
2024-12-31 08:00:00,2613.735,2614.953,2612.893,2614.29,1452,69.5489622752978,2607.4522857142865,2607.236098039217,0.2161876750697047,0.0,2612.893,2616.564
2024-12-31 08:15:00,2614.271,2615.061,2612.829,2613.186,1401,64.95790418051219,2607.742333333334,2607.406588235295,0.3357450980388421,0.0,2612.829,2613.912
2024-12-31 08:30:00,2613.211,2616.99,2612.839,2616.083,1565,70.46714409779811,2608.1696190476196,2607.6018431372563,0.5677759103632525,0.0,2612.839,2615.16
2024-12-31 08:45:00,2616.073,2617.796,2614.971,2616.564,1306,71.2746545228645,2608.6867619047625,2607.829431372551,0.857330532211563,0.0,2614.971,2614.529
2024-12-31 09:00:00,2616.564,2616.883,2613.7,2613.912,1422,61.31937343720109,2609.129571428572,2608.01649019608,1.1130812324918224,0.0,2613.7,2615.218
2024-12-31 09:15:00,2613.917,2615.389,2613.079,2615.16,1254,63.87639966966903,2609.6007142857147,2608.1760784313747,1.4246358543400675,0.0,2613.079,2614.482
2024-12-31 09:30:00,2615.12,2616.405,2614.429,2614.529,1067,61.657059128174275,2610.0437619047625,2608.321313725492,1.7224481792704864,0.0,2614.429,2612.966
2024-12-31 09:45:00,2614.524,2616.277,2614.191,2615.218,1058,63.1621154276442,2610.450952380953,2608.470725490198,1.9802268907546932,0.0,2614.191,2612.354
2024-12-31 10:00:00,2615.258,2615.815,2613.156,2614.482,1545,60.433223348318556,2610.8282380952387,2608.596098039218,2.232140056020853,0.0,2613.156,2611.786
2024-12-31 10:15:00,2614.435,2614.848,2612.81,2612.966,1092,55.147975721906874,2611.0847619047627,2608.6803333333355,2.404428571427161,0.0,2612.81,2612.571
2024-12-31 10:30:00,2612.958,2613.574,2610.893,2612.354,1390,53.127982961128865,2611.33780952381,2608.769843137257,2.567966386553053,0.0,2610.893,2610.224
2024-12-31 10:45:00,2612.359,2613.898,2611.274,2611.786,1300,51.2516509247665,2611.6067142857146,2608.8612352941195,2.745478991595064,0.0,2611.274,2610.458
2024-12-31 11:00:00,2611.798,2614.253,2611.776,2612.571,1237,53.68611613427717,2611.997952380953,2608.9558235294135,3.0421288515394735,0.0,2611.776,2611.051
2024-12-31 11:15:00,2612.548,2612.589,2609.714,2610.224,1185,46.249449050465586,2612.241619047619,2609.0158627451,3.2257563025191303,0.0,2609.714,2610.322
2024-12-31 11:30:00,2610.183,2611.981,2609.882,2610.458,1204,47.037174632223625,2612.3681904761906,2609.097333333335,3.270857142855675,0.0,2609.882,2610.804
2024-12-31 11:45:00,2610.473,2612.05,2610.227,2611.051,1209,49.07400594896198,2612.5851904761907,2609.2292745098057,3.355915966385055,0.0,2610.227,2610.406
2024-12-31 12:00:00,2611.016,2612.05,2609.323,2610.322,1503,46.696478354448026,2612.702142857143,2609.340294117649,3.36184873949378,0.0,2609.323,2611.17
2024-12-31 12:15:00,2610.352,2611.391,2609.473,2610.804,1245,48.47395956389091,2612.8123333333338,2609.4315098039237,3.3808235294100086,0.0,2609.473,2607.745
2024-12-31 12:30:00,2610.776,2611.13,2609.688,2610.406,1300,47.077953176858195,2612.924714285715,2609.5046274509823,3.4200868347325013,0.0,2609.688,2613.792
2024-12-31 12:45:00,2610.326,2612.818,2610.112,2611.17,1348,50.0516392484451,2612.915714285715,2609.6193921568647,3.296322128850079,0.0,2610.112,2612.263
2024-12-31 13:00:00,2611.213,2611.64,2607.713,2607.745,1702,39.37120146131509,2612.632428571429,2609.6361372549036,2.9962913165254577,0.0,2607.713,2613.232
2024-12-31 13:15:00,2607.713,2615.016,2605.302,2613.792,2443,56.87017347083715,2612.608714285715,2609.7731176470606,2.8355966386543514,0.0,2605.302,2613.457
2024-12-31 13:30:00,2613.776,2616.23,2612.209,2612.263,2812,52.72624174830264,2612.5647619047622,2609.8621176470606,2.7026442577016496,0.0,2612.209,2612.107
2024-12-31 13:45:00,2612.287,2614.588,2611.272,2613.232,1915,54.96584471532627,2612.429,2609.970843137256,2.45815686274409,0.0,2611.272,2614.38
2024-12-31 14:00:00,2613.29,2613.541,2611.291,2613.457,2084,55.49310087956978,2612.281047619048,2610.034823529413,2.2462240896347794,0.0,2611.291,2613.634
2024-12-31 14:15:00,2613.382,2614.242,2611.277,2612.107,1754,51.59023953180385,2612.1950952380957,2610.085137254903,2.109957983192544,0.0,2611.277,2618.054
2024-12-31 14:30:00,2612.082,2617.843,2611.621,2614.38,3031,57.06545645614525,2612.1579523809523,2610.191470588237,1.9664817927155127,0.0,2611.621,2618.132
2024-12-31 14:45:00,2614.411,2615.196,2612.358,2613.634,2780,54.87193082229152,2612.115333333333,2610.296901960786,1.8184313725473658,0.0,2612.358,2623.652
2024-12-31 15:00:00,2613.598,2618.183,2612.436,2618.054,2803,63.76030086992075,2612.250380952381,2610.4715882352953,1.7787927170857074,0.0,2612.436,2625.656
2024-12-31 15:15:00,2618.01,2619.567,2617.078,2618.132,2443,63.89544413223466,2612.4241904761902,2610.6599019607856,1.764288515404587,0.0,2617.078,2625.042
2024-12-31 15:30:00,2618.088,2624.966,2617.512,2623.652,2892,71.88577967708527,2612.9330476190476,2610.9841568627457,1.9488907563018074,0.0,2617.512,2623.64
2024-12-31 15:45:00,2623.681,2626.638,2621.379,2625.656,3079,74.12466720675887,2613.5664761904764,2611.348098039216,2.2183781512603673,0.0,2621.379,2625.998
2024-12-31 16:00:00,2625.632,2626.763,2622.661,2625.042,2698,72.22682502485759,2614.1977142857145,2611.6997058823536,2.4980084033609273,0.0,2622.661,2625.395
2024-12-31 16:15:00,2625.096,2625.337,2622.165,2623.64,2322,67.94879874812092,2614.7248095238097,2612.0513921568636,2.673417366946069,0.0,2622.165,2626.464
2024-12-31 16:30:00,2623.661,2626.7,2623.3,2625.998,1913,71.05415626384303,2615.4759523809525,2612.4707058823537,3.005246498598808,0.0,2623.3,2625.461
2024-12-31 16:45:00,2626.017,2627.161,2624.643,2625.395,1881,69.20753069440886,2616.187238095238,2612.8653921568634,3.321845938374736,0.0,2624.643,2623.2
2024-12-31 17:00:00,2625.43,2627.024,2624.452,2626.464,1627,70.66315034428051,2616.9211904761905,2613.2818431372557,3.63934733893484,0.0,2624.452,2624.309
2024-12-31 17:15:00,2626.455,2627.541,2625.141,2625.461,1588,67.44178232547162,2617.6420952380954,2613.650352941177,3.9917422969183463,0.0,2625.141,2623.963
2024-12-31 17:30:00,2625.419,2625.484,2623.16,2623.2,1614,60.72168623114177,2618.2323809523814,2613.9766470588243,4.255733893557135,0.0,2623.16,2626.042
2024-12-31 17:45:00,2623.282,2625.26,2623.282,2624.309,1627,62.68566942041325,2618.8944285714288,2614.304686274511,4.589742296917848,0.0,2623.282,2625.614
2024-12-31 18:00:00,2624.267,2625.527,2623.242,2623.963,1621,61.64993879792443,2619.5036190476194,2614.6365098039228,4.867109243696632,0.0,2623.242,2624.772
2024-12-31 18:15:00,2623.939,2627.233,2622.695,2626.042,1843,65.35412767485396,2620.374904761905,2615.026764705883,5.348140056021748,0.0,2622.695,2626.875
2024-12-31 18:30:00,2626.074,2626.942,2624.972,2625.614,1580,63.98396487136813,2620.9378571428574,2615.443607843138,5.494249299719286,0.0,2624.972,2624.946
2024-12-31 18:45:00,2625.614,2626.741,2624.772,2624.772,1277,61.2628351350965,2621.533523809524,2615.8291960784322,5.70432773109178,0.0,2624.772,2623.236
2024-12-31 19:00:00,2624.879,2627.27,2624.566,2626.875,1169,65.23914659343556,2622.1831904761907,2616.2032156862756,5.979974789915104,0.0,2624.566,2623.872
2024-12-31 19:15:00,2626.885,2626.964,2624.831,2624.946,1259,59.23302508490315,2622.7302857142863,2616.565019607844,6.165266106442232,0.0,2624.831,2623.346
2024-12-31 19:30:00,2624.903,2625.146,2622.878,2623.236,1022,54.44767466489301,2623.2602380952385,2616.8663921568636,6.393845938374852,0.0,2622.878,2623.175
2024-12-31 19:45:00,2623.242,2624.215,2622.852,2623.872,1032,55.87550074739982,2623.7122380952387,2617.1680000000006,6.544238095238143,0.0,2622.852,2622.853
2024-12-31 20:00:00,2623.84,2625.002,2623.167,2623.346,982,54.357957076504114,2624.174714285715,2617.4680000000003,6.706714285714497,0.0,2623.167,2623.216
2024-12-31 20:15:00,2623.394,2623.964,2622.867,2623.175,981,53.845959460207816,2624.418571428572,2617.69968627451,6.718885154061809,0.0,2622.867,2623.95
2024-12-31 20:30:00,2623.175,2623.465,2622.19,2622.853,1042,52.83674078627092,2624.6433809523814,2617.879274509804,6.764106442577486,0.0,2622.19,2624.023
2024-12-31 20:45:00,2622.889,2623.982,2622.633,2623.216,1215,53.88604157269158,2624.6226190476195,2618.0542941176473,6.5683249299722775,0.0,2622.633,2624.526
2024-12-31 21:00:00,2623.181,2624.128,2622.898,2623.95,573,56.01690723807996,2624.541380952381,2618.2653529411764,6.276028011204744,0.0,2622.898,2624.381
2024-12-31 21:15:00,2624.003,2624.336,2623.478,2624.023,414,56.23351639221129,2624.4928571428572,2618.421039215686,6.071817927171196,0.0,2623.478,
2024-12-31 21:30:00,2624.028,2624.677,2623.825,2624.526,340,57.776547192331726,2624.535047619048,2618.577156862745,5.9578907563027315,0.0,2623.825,
2024-12-31 21:45:00,2624.57,2624.925,2624.043,2624.381,580,57.15102650694968,2624.458047619048,2618.782431372549,5.675616246498976,0.0,2624.043,
